case_id,dimension,condition_number,delta_contract,rho_contract,cheap_cost_exact_units,initial_residual,candidate_residual,candidate_contract_satisfied,baseline_lower_calls,baseline_upper_calls,post_upper_calls,gate_accept,guaranteed_saved_calls,guaranteed_cost_slack,baseline_actual_calls,post_actual_calls,gated_actual_calls,gated_total_cost,gated_cost_ratio,always_total_cost,always_cost_ratio,posthoc_descent_accept,posthoc_total_cost,posthoc_cost_ratio
121,64,1.3527874278189802,0.23205552489074227,0.3021774782059954,1.0,1.0,0.1343070443822295,True,21,31,29,False,-8,-9.0,29,25,29,29,1.0,26.0,0.896551724137931,True,26.0,0.896551724137931
122,64,1.2174894916414343,0.0014280416551971595,0.001430083874540429,2.0,0.9999999999999999,0.0009467134997286468,True,21,27,15,True,6,4.0,25,12,12,14.0,0.56,14.0,0.56,True,14.0,0.56
123,64,1.1924545486829357,0.00245662591871989,0.002462675791899675,0.5,1.0,0.0015852156385477028,True,21,27,15,True,6,5.5,24,13,13,13.5,0.5625,13.5,0.5625,True,13.5,0.5625
124,64,1.7375306585698125,0.011133253709470815,0.011258598543468326,1.0,1.0,0.00611711235901754,True,21,42,29,False,-8,-9.0,38,23,38,38,1.0,24.0,0.631578947368421,True,24.0,0.631578947368421
125,64,2.68913989090721,0.08081223675433456,0.08791700671578283,0.5,1.0,0.05108632236624758,True,21,69,57,False,-36,-36.5,60,44,60,60,1.0,44.5,0.7416666666666667,True,44.5,0.7416666666666667
126,64,1.0422760269122477,0.748841113580058,2.9815433738147044,1.0,0.9999999999999999,0.6400288425964277,True,21,22,24,False,-3,-4.0,22,21,22,22,1.0,22.0,1.0,True,22.0,1.0
127,64,2.7133363121599254,0.2611126425767805,0.353386263756602,2.0,1.0,0.19410806041299836,True,21,70,65,False,-44,-46.0,60,51,60,60,1.0,53.0,0.8833333333333333,True,53.0,0.8833333333333333
128,64,1.870727130406659,0.013946960837293198,0.01414422985718503,2.0,1.0,0.007247478050547743,True,21,46,32,False,-11,-13.0,42,26,42,42,1.0,28.0,0.6666666666666666,True,28.0,0.6666666666666666
129,64,2.76501482470681,0.005438468258837659,0.005468206928651889,1.0,0.9999999999999999,0.004032161927999641,True,21,71,45,False,-24,-25.0,62,35,62,62,1.0,36.0,0.5806451612903226,True,36.0,0.5806451612903226
130,64,1.2599641014480316,0.07062814242558763,0.07599556824318045,0.25,0.9999999999999999,0.041842754614880705,True,21,29,23,False,-2,-2.25,26,20,26,26,1.0,20.25,0.7788461538461539,True,20.25,0.7788461538461539
131,64,1.2851468982766696,0.029736931346125463,0.03064831828277453,2.0,1.0,0.020617905757801605,True,21,29,22,False,-1,-3.0,27,19,27,27,1.0,21.0,0.7777777777777778,True,21.0,0.7777777777777778
132,64,2.409799874304809,0.36021085915842616,0.5630149625306354,2.0,1.0,0.21643680164378876,True,21,61,59,False,-38,-40.0,55,50,55,55,1.0,52.0,0.9454545454545454,True,52.0,0.9454545454545454
133,64,1.8330152722287179,0.0030064779331248413,0.0030155440999176083,0.25,0.9999999999999999,0.0016784638649004987,True,21,45,26,False,-5,-5.25,40,21,40,40,1.0,21.25,0.53125,True,21.25,0.53125
134,64,2.366388796882634,0.0032330746743852875,0.003243561350442217,2.0,0.9999999999999999,0.0018740474823096339,True,21,60,35,False,-14,-16.0,51,27,51,51,1.0,29.0,0.5686274509803921,True,29.0,0.5686274509803921
135,64,2.1408476285756373,0.03944570476879323,0.04106556491874162,0.5,1.0,0.02052802106933598,True,21,54,41,False,-20,-20.5,45,31,45,45,1.0,31.5,0.7,True,31.5,0.7
136,64,2.3718753497607308,0.003749751764817075,0.0037638653254637665,1.0,1.0,0.0018580523039070818,True,21,60,36,False,-15,-16.0,52,26,52,52,1.0,27.0,0.5192307692307693,True,27.0,0.5192307692307693
137,64,1.640099960597394,0.008911983040884868,0.008992120667777694,0.25,1.0,0.005958215697444283,True,21,39,26,False,-5,-5.25,35,22,35,35,1.0,22.25,0.6357142857142857,True,22.25,0.6357142857142857
138,64,1.6823120912778606,0.017041244906643698,0.01733668357735438,0.25,1.0,0.00974465084014636,True,21,41,29,False,-8,-8.25,37,23,37,37,1.0,23.25,0.6283783783783784,True,23.25,0.6283783783783784
139,64,1.0723623585910858,0.013617609759146774,0.013805609157135953,2.0,0.9999999999999999,0.008900548447750711,True,21,23,16,True,5,3.0,22,15,15,17.0,0.7727272727272727,17.0,0.7727272727272727,True,17.0,0.7727272727272727
140,64,2.263498607943812,0.06973960530564031,0.07496783234392507,0.25,0.9999999999999999,0.04339071223483841,True,21,57,47,False,-26,-26.25,50,38,50,50,1.0,38.25,0.765,True,38.25,0.765
141,64,1.6525439884926918,0.006852113000110363,0.006899388388983326,2.0,1.0000000000000002,0.004051442387029289,True,21,40,26,False,-5,-7.0,35,21,35,35,1.0,23.0,0.6571428571428571,True,23.0,0.6571428571428571
142,64,2.193631097062553,0.10298202991428126,0.11480486829538135,1.0,1.0,0.07513013918084524,True,21,55,47,False,-26,-27.0,48,38,48,48,1.0,39.0,0.8125,True,39.0,0.8125
143,64,2.3425046962272864,0.07276979031660279,0.07848082337767019,1.0,1.0,0.03640007575600063,True,21,59,49,False,-28,-29.0,52,39,52,52,1.0,40.0,0.7692307692307693,True,40.0,0.7692307692307693
144,64,2.8910831913529456,0.06603717755322358,0.07070643066950005,0.5,1.0,0.041245830729267484,True,21,75,61,False,-40,-40.5,66,51,66,66,1.0,51.5,0.7803030303030303,True,51.5,0.7803030303030303
145,64,1.0461577155297699,0.03406336638476575,0.03526459728240761,1.0,0.9999999999999999,0.02084344154762456,True,21,22,17,True,4,3.0,22,16,16,17.0,0.7727272727272727,17.0,0.7727272727272727,True,17.0,0.7727272727272727
146,64,1.049034252391183,0.011046091904316616,0.011169470906472096,0.25,1.0,0.006154766920892109,True,21,22,15,True,6,5.75,22,14,14,14.25,0.6477272727272727,14.25,0.6477272727272727,True,14.25,0.6477272727272727
147,64,1.3896048466677475,0.002273366406741022,0.002278546377531905,4.0,1.0,0.0012789194244953502,True,21,32,18,False,3,-1.0,29,15,29,29,1.0,19.0,0.6551724137931034,True,19.0,0.6551724137931034
148,64,1.1716923327404016,0.06016799827099114,0.0640199505446719,0.5,1.0,0.03755548005682039,True,21,26,21,False,0,-0.5,24,18,24,24,1.0,18.5,0.7708333333333334,True,18.5,0.7708333333333334
149,64,2.3292515056815692,0.018272440632675708,0.018612537112079656,4.0,0.9999999999999999,0.011502001206922078,True,21,59,42,False,-21,-25.0,50,32,50,50,1.0,36.0,0.72,True,36.0,0.72
150,64,1.0045075398544816,0.02473900945882021,0.02536655284970677,2.0,1.0,0.013500779022149679,True,21,21,16,True,5,3.0,21,15,15,17.0,0.8095238095238095,17.0,0.8095238095238095,True,17.0,0.8095238095238095
151,64,1.1457273706239515,0.0015779074242862593,0.001580401150995766,1.0,0.9999999999999999,0.0010332462708949625,True,21,25,14,True,7,6.0,24,12,12,13.0,0.5416666666666666,13.0,0.5416666666666666,True,13.0,0.5416666666666666
152,64,1.4429380253343975,0.004602734267050735,0.0046240173903447125,1.0,1.0,0.0031629722827974122,True,21,34,21,False,0,-1.0,30,16,30,30,1.0,17.0,0.5666666666666667,True,17.0,0.5666666666666667
153,64,2.5869822620396636,0.03886788243385252,0.04043968745137428,4.0,1.0,0.022275367436757464,True,21,66,51,False,-30,-34.0,59,40,59,59,1.0,44.0,0.7457627118644068,True,44.0,0.7457627118644068
154,64,1.4249376460910768,0.0015265634152319216,0.001528897374028758,2.0,0.9999999999999999,0.0009657083675785093,True,21,33,18,True,3,1.0,31,15,15,17.0,0.5483870967741935,17.0,0.5483870967741935,True,17.0,0.5483870967741935
155,64,2.0465674934505853,0.20112590441057884,0.25176170503085993,4.0,0.9999999999999999,0.1334746598740734,True,21,51,46,False,-25,-29.0,45,38,45,45,1.0,42.0,0.9333333333333333,True,42.0,0.9333333333333333
156,64,1.4057511747681937,0.001715513672013505,0.0017184617165831352,2.0,1.0,0.0011779665880893332,True,21,33,18,True,3,1.0,29,15,15,17.0,0.5862068965517241,17.0,0.5862068965517241,True,17.0,0.5862068965517241
157,64,1.1445433847458029,0.03987679961940195,0.04153300285171171,2.0,0.9999999999999999,0.022053428335725617,True,21,25,20,False,1,-1.0,24,17,24,24,1.0,19.0,0.7916666666666666,True,19.0,0.7916666666666666
158,64,2.8041368875139723,0.006845298228116635,0.0068924793044869695,4.0,1.0,0.004206211182206133,True,21,72,47,False,-26,-30.0,62,35,62,62,1.0,39.0,0.6290322580645161,True,39.0,0.6290322580645161
159,64,1.1076510639256734,0.10602859630094133,0.11860401335234899,0.25,0.9999999999999999,0.07533045210784656,True,21,24,21,False,0,-0.25,23,19,23,23,1.0,19.25,0.8369565217391305,True,19.25,0.8369565217391305
160,64,2.6352441455865137,0.00549365032563385,0.00552399723484184,4.0,1.0,0.002929841157936361,True,21,68,42,False,-21,-25.0,56,29,56,56,1.0,33.0,0.5892857142857143,True,33.0,0.5892857142857143
161,64,1.257749580072345,0.005747025702501059,0.0057802449186150915,2.0,0.9999999999999999,0.0031907592541539787,True,21,28,18,True,3,1.0,26,15,15,17.0,0.6538461538461539,17.0,0.6538461538461539,True,17.0,0.6538461538461539
162,64,1.107166856011128,0.0020290709121163863,0.002033196411814218,4.0,1.0,0.0010590697328198304,True,21,24,14,True,7,3.0,23,12,12,16.0,0.6956521739130435,16.0,0.6956521739130435,True,16.0,0.6956521739130435
163,64,1.0171529545082503,0.0019385005010847077,0.0019422655838923226,0.25,1.0,0.00108251292643576,True,21,22,12,True,9,8.75,21,11,11,11.25,0.5357142857142857,11.25,0.5357142857142857,True,11.25,0.5357142857142857
164,64,1.4091957712885386,0.07636306670696462,0.08267649760897713,4.0,1.0,0.04809255389236116,True,21,33,27,False,-6,-10.0,29,23,29,29,1.0,27.0,0.9310344827586207,True,27.0,0.9310344827586207
165,64,1.2255025336135068,0.00472665203659752,0.00474909937683906,4.0,1.0,0.002554024931696064,True,21,28,17,True,4,0.0,25,15,15,19.0,0.76,19.0,0.76,True,19.0,0.76
166,64,2.060291566083005,0.010269622842066084,0.010376182321043717,0.25,0.9999999999999998,0.005855586146085161,True,21,51,35,False,-14,-14.25,44,26,44,44,1.0,26.25,0.5965909090909091,True,26.25,0.5965909090909091
167,64,1.1350157977059492,0.12465027137400525,0.14240053694843127,1.0,0.9999999999999998,0.08293488205217242,True,21,25,21,False,0,-1.0,24,20,24,24,1.0,21.0,0.875,True,21.0,0.875
168,64,1.5863471257034745,0.014303465685438943,0.014511023613758937,2.0,1.0000000000000002,0.0075970977332370905,True,21,38,26,False,-5,-7.0,34,22,34,34,1.0,24.0,0.7058823529411765,True,24.0,0.7058823529411765
169,64,1.23776408649744,0.001428233617548461,0.0014302763863658545,0.5,0.9999999999999998,0.000875058659406931,True,21,28,15,True,6,5.5,26,13,13,13.5,0.5192307692307693,13.5,0.5192307692307693,True,13.5,0.5192307692307693
170,64,1.3275600909789145,0.0011546101946568162,0.0011559448603770687,0.5,1.0,0.000607665868191032,True,21,30,16,True,5,4.5,28,13,13,13.5,0.48214285714285715,13.5,0.48214285714285715,True,13.5,0.48214285714285715
171,64,1.1287825764469661,0.021713698329327093,0.022195647932763064,0.5,1.0,0.012199288796127366,True,21,25,18,True,3,2.5,23,16,16,16.5,0.717391304347826,16.5,0.717391304347826,True,16.5,0.717391304347826
172,64,2.2473819727573696,0.006313705237027367,0.006353821392427875,0.25,1.0,0.00401333595606979,True,21,57,36,False,-15,-15.25,51,30,51,51,1.0,30.25,0.5931372549019608,True,30.25,0.5931372549019608
173,64,2.3614541530589785,0.0014614626302258899,0.001463601629312668,0.25,1.0,0.000996816636934373,True,21,60,32,False,-11,-11.25,54,24,54,54,1.0,24.25,0.44907407407407407,True,24.25,0.44907407407407407
174,64,1.847274812690532,0.009683265612890787,0.009777948081311178,2.0,0.9999999999999999,0.006632644513214194,True,21,45,30,False,-9,-11.0,39,23,39,39,1.0,25.0,0.6410256410256411,True,25.0,0.6410256410256411
175,64,2.928630977147577,0.046520257866553893,0.04878998033294667,4.0,1.0,0.02398111016897266,True,21,76,59,False,-38,-42.0,66,46,66,66,1.0,50.0,0.7575757575757576,True,50.0,0.7575757575757576
176,64,1.3845689033378257,0.07425938819512283,0.08021619365962832,4.0,0.9999999999999999,0.04590415355671478,True,21,32,26,False,-5,-9.0,29,23,29,29,1.0,27.0,0.9310344827586207,True,27.0,0.9310344827586207
177,64,1.9467161543560834,0.0027975940637436922,0.002805442553176633,2.0,1.0,0.0017150915780926215,True,21,48,28,False,-7,-9.0,44,22,44,44,1.0,24.0,0.5454545454545454,True,24.0,0.5454545454545454
178,64,2.7872709823248525,0.008778688032891356,0.008856435920924445,1.0,0.9999999999999999,0.004568460983479269,True,21,72,48,False,-27,-28.0,57,32,57,57,1.0,33.0,0.5789473684210527,True,33.0,0.5789473684210527
179,64,1.4195326737924585,0.0014479309553430035,0.0014500304993892608,0.25,1.0,0.0008608242143176564,True,21,33,18,True,3,2.75,31,14,14,14.25,0.4596774193548387,14.25,0.4596774193548387,True,14.25,0.4596774193548387
180,64,2.260027618294115,0.0014007430731391012,0.0014027079065228004,0.5,1.0,0.00068119212551429,True,21,57,30,False,-9,-9.5,50,23,50,50,1.0,23.5,0.47,True,23.5,0.47
181,64,1.7693785479638224,0.16750083778968522,0.2012024100360228,0.5,0.9999999999999999,0.09692001401602549,True,21,43,38,False,-17,-17.5,39,31,39,39,1.0,31.5,0.8076923076923077,True,31.5,0.8076923076923077
182,64,1.3249596187995973,0.003849746980726622,0.0038646248084144566,0.5,1.0,0.002098463898654155,True,21,30,18,True,3,2.5,28,15,15,15.5,0.5535714285714286,15.5,0.5535714285714286,True,15.5,0.5535714285714286
183,64,1.6747335560510304,0.0010452728965864165,0.0010463666352701568,1.0,0.9999999999999999,0.0005140585457830367,True,21,40,21,False,0,-1.0,37,16,37,37,1.0,17.0,0.4594594594594595,True,17.0,0.4594594594594595
184,64,1.251255710735703,0.06880843297627405,0.07389288671953885,1.0,1.0,0.04070116182193886,True,21,28,23,False,-2,-3.0,26,20,26,26,1.0,21.0,0.8076923076923077,True,21.0,0.8076923076923077
185,64,2.606087776424022,0.0015593603653251426,0.0015617957677440952,4.0,1.0,0.0007390515296492878,True,21,67,36,False,-15,-19.0,57,26,57,57,1.0,30.0,0.5263157894736842,True,30.0,0.5263157894736842
186,64,1.6650109448347774,0.0016459972493509884,0.0016487110231600845,0.25,0.9999999999999998,0.001055884247872255,True,21,40,22,False,-1,-1.25,36,17,36,36,1.0,17.25,0.4791666666666667,True,17.25,0.4791666666666667
187,64,1.3992360223579487,0.45803392328017606,0.8451339354159657,2.0,1.0,0.3258870874492391,True,21,33,32,False,-11,-13.0,30,26,30,30,1.0,28.0,0.9333333333333333,True,28.0,0.9333333333333333
188,64,1.0608490287125996,0.030949847646948456,0.03193833422531941,1.0,1.0,0.01916904745065128,True,21,23,17,True,4,3.0,22,16,16,17.0,0.7727272727272727,17.0,0.7727272727272727,True,17.0,0.7727272727272727
189,64,2.8201909080609973,0.08844245988907593,0.09702345271403678,0.5,1.0,0.04907026790107535,True,21,73,61,False,-40,-40.5,64,50,64,64,1.0,50.5,0.7890625,True,50.5,0.7890625
190,64,1.6028259578914663,0.5726804967668939,1.3401693403506845,0.25,1.0,0.4242956006025809,True,21,38,39,False,-18,-18.25,34,32,34,34,1.0,32.25,0.9485294117647058,True,32.25,0.9485294117647058
191,64,2.457766104480895,0.016352315576255584,0.016624159071584,4.0,1.0,0.011609689866130755,True,21,63,44,False,-23,-27.0,53,32,53,53,1.0,36.0,0.6792452830188679,True,36.0,0.6792452830188679
192,64,2.4387775658153097,0.3037457289354672,0.4362568986055302,4.0,1.0,0.24959533592177083,True,21,62,58,False,-37,-41.0,53,44,53,53,1.0,48.0,0.9056603773584906,True,48.0,0.9056603773584906
193,64,1.0104389353232095,0.017324831715410886,0.01763027323225644,0.25,1.0000000000000002,0.009822444217502372,True,21,21,15,True,6,5.75,21,14,14,14.25,0.6785714285714286,14.25,0.6785714285714286,True,14.25,0.6785714285714286
194,64,2.23914204493471,0.15563358489414683,0.18431996122753885,4.0,1.0,0.08723996369853161,True,21,56,50,False,-29,-33.0,49,39,49,49,1.0,43.0,0.8775510204081632,True,43.0,0.8775510204081632
195,64,1.67303953808132,0.0018743948193338036,0.0018779147730555695,2.0,0.9999999999999999,0.0011367947148326338,True,21,40,22,False,-1,-3.0,37,17,37,37,1.0,19.0,0.5135135135135135,True,19.0,0.5135135135135135
196,64,2.582041547496759,0.07960361985501213,0.08648841039821599,1.0,1.0,0.05618970826515382,True,21,66,55,False,-34,-35.0,54,40,54,54,1.0,41.0,0.7592592592592593,True,41.0,0.7592592592592593
197,64,1.6159232862913013,0.1299639612209635,0.1493776756688702,0.5,1.0,0.08255261303880841,True,21,39,33,False,-12,-12.5,34,27,34,34,1.0,27.5,0.8088235294117647,True,27.5,0.8088235294117647
198,64,1.82087648431909,0.6101096782706068,1.564823860116381,4.0,0.9999999999999999,0.4520564566808955,True,21,45,46,False,-25,-29.0,40,39,40,40,1.0,43.0,1.075,True,43.0,1.075
199,64,1.9736642092723953,0.003972299807300881,0.003988141902612116,0.5,1.0,0.002376373319634779,True,21,49,30,False,-9,-9.5,43,23,43,43,1.0,23.5,0.5465116279069767,True,23.5,0.5465116279069767
200,64,2.391401141465209,0.015068694408309071,0.015299233888455452,1.0,1.0,0.009947771761872124,True,21,61,43,False,-22,-23.0,53,34,53,53,1.0,35.0,0.660377358490566,True,35.0,0.660377358490566
201,64,1.9640037375004409,0.003368586418736687,0.0033799721470068027,4.0,1.0,0.0019415833421009433,True,21,49,29,False,-8,-12.0,44,23,44,44,1.0,27.0,0.6136363636363636,True,27.0,0.6136363636363636
202,64,2.0873915694283274,0.04205203709286821,0.04389803905971137,0.5,1.0,0.02289577921120431,True,21,52,40,False,-19,-19.5,45,31,45,45,1.0,31.5,0.7,True,31.5,0.7
203,64,1.5921620180854312,0.05925502417834372,0.06298734056654384,0.25,1.0,0.036722185447865624,True,21,38,31,False,-10,-10.25,34,26,34,34,1.0,26.25,0.7720588235294118,True,26.25,0.7720588235294118
204,64,1.4548123795714754,0.24990575323782024,0.3331658045859587,1.0,0.9999999999999999,0.1611705285301111,True,21,34,31,False,-10,-11.0,30,26,30,30,1.0,27.0,0.9,True,27.0,0.9
205,64,1.2528194145070273,0.0025173233022190737,0.0025236762111526642,0.5,1.0,0.0013978211506611145,True,21,28,16,True,5,4.5,26,14,14,14.5,0.5576923076923077,14.5,0.5576923076923077,True,14.5,0.5576923076923077
206,64,1.140472200616222,0.4067305170313171,0.6855746481279693,0.5,1.0,0.2880312794845127,True,21,25,24,False,-3,-3.5,24,22,24,24,1.0,22.5,0.9375,True,22.5,0.9375
207,64,1.3594090176726448,0.007214131898033701,0.007266553775413689,0.5,1.0,0.003940886353555393,True,21,31,20,True,1,0.5,29,17,17,17.5,0.603448275862069,17.5,0.603448275862069,True,17.5,0.603448275862069
208,64,2.6103212637108033,0.04696571935383275,0.04928019936700441,4.0,1.0,0.029826424583200496,True,21,67,52,False,-31,-35.0,60,42,60,60,1.0,46.0,0.7666666666666667,True,46.0,0.7666666666666667
209,64,1.3189234066151332,0.1709159900469902,0.20615038765091762,1.0,1.0,0.11544236006909227,True,21,30,27,False,-6,-7.0,28,24,28,28,1.0,25.0,0.8928571428571429,True,25.0,0.8928571428571429
210,64,1.919455322699216,0.001033265911192916,0.001034334653931589,1.0,1.0,0.0005694556921011057,True,21,47,24,False,-3,-4.0,41,18,41,41,1.0,19.0,0.4634146341463415,True,19.0,0.4634146341463415
211,64,1.1656943297533402,0.022992150234302386,0.023533229789112008,2.0,0.9999999999999999,0.015146550401590358,True,21,26,19,True,2,0.0,25,17,17,19.0,0.76,19.0,0.76,True,19.0,0.76
212,64,2.0715788219035933,0.5164150324879974,1.0678889278649462,4.0,0.9999999999999999,0.397654619423763,True,21,52,52,False,-31,-35.0,45,42,45,45,1.0,46.0,1.0222222222222221,True,46.0,1.0222222222222221
213,64,1.271740045214842,0.08402517343702885,0.09173305968715104,0.25,1.0,0.04843128020283774,True,21,29,24,False,-3,-3.25,27,21,27,27,1.0,21.25,0.7870370370370371,True,21.25,0.7870370370370371
214,64,2.6736068241249655,0.006734099751635698,0.006779755300118376,1.0,1.0,0.003971639296586598,True,21,69,44,False,-23,-24.0,58,32,58,58,1.0,33.0,0.5689655172413793,True,33.0,0.5689655172413793
215,64,1.1034213106801474,0.002899704125081222,0.002908136861534916,0.5,0.9999999999999999,0.0017560825915051471,True,21,24,14,True,7,6.5,23,13,13,13.5,0.5869565217391305,13.5,0.5869565217391305,True,13.5,0.5869565217391305
216,64,1.2283472683036398,0.017719364588251883,0.01803900428193248,4.0,0.9999999999999999,0.009688705165180094,True,21,28,20,False,1,-3.0,25,17,25,25,1.0,21.0,0.84,True,21.0,0.84
217,64,1.0099165408154698,0.007323364081625153,0.007377391404855563,2.0,1.0,0.004583361967657763,True,21,21,14,True,7,5.0,21,13,13,15.0,0.7142857142857143,15.0,0.7142857142857143,True,15.0,0.7142857142857143
218,64,1.6954336873247524,0.01474447803479535,0.014965131081311584,0.5,1.0,0.009894886705207042,True,21,41,29,False,-8,-8.5,37,24,37,37,1.0,24.5,0.6621621621621622,True,24.5,0.6621621621621622
219,64,2.5359367624335567,0.03538116663528143,0.03667890923492259,0.25,1.0,0.020212228412070453,True,21,65,49,False,-28,-28.25,56,37,56,56,1.0,37.25,0.6651785714285714,True,37.25,0.6651785714285714
220,64,2.260555842173035,0.00410960953393968,0.004126568117618296,1.0,1.0,0.001939485652578106,True,21,57,35,False,-14,-15.0,50,27,50,50,1.0,28.0,0.56,True,28.0,0.56
221,64,1.4045871939777408,0.0058688075256052895,0.005903453759455847,1.0,1.0,0.003476406371660052,True,21,33,21,False,0,-1.0,30,17,30,30,1.0,18.0,0.6,True,18.0,0.6
222,64,2.489597475799585,0.01278208398209037,0.012947581050442043,0.25,1.0,0.006933047497025648,True,21,64,44,False,-23,-23.25,55,34,55,55,1.0,34.25,0.6227272727272727,True,34.25,0.6227272727272727
223,64,1.035992661193465,0.05620226328070176,0.059549054944827956,4.0,1.0,0.02692717059877506,True,21,22,18,False,3,-1.0,22,16,22,22,1.0,20.0,0.9090909090909091,True,20.0,0.9090909090909091
224,64,1.7131095462568335,0.004180747983257595,0.004198300017589242,1.0,1.0,0.0020762511915549927,True,21,42,25,False,-4,-5.0,38,20,38,38,1.0,21.0,0.5526315789473685,True,21.0,0.5526315789473685
225,64,1.6296260223292482,0.1676149831039777,0.20136713143758497,1.0,1.0,0.09143460313306143,True,21,39,35,False,-14,-15.0,35,29,35,35,1.0,30.0,0.8571428571428571,True,30.0,0.8571428571428571
226,64,1.104917830825612,0.07513154574287302,0.08123484523344479,2.0,1.0,0.052159014469280104,True,21,24,20,False,1,-1.0,22,18,22,22,1.0,20.0,0.9090909090909091,True,20.0,0.9090909090909091
227,64,1.286896835587806,0.020658780276410174,0.021094568328535103,2.0,0.9999999999999999,0.01055524023083015,True,21,29,21,False,0,-2.0,27,18,27,27,1.0,20.0,0.7407407407407407,True,20.0,0.7407407407407407
228,64,1.8611024723502665,0.015634361843066977,0.01588267736807617,4.0,0.9999999999999999,0.00870583613200395,True,21,46,32,False,-11,-15.0,40,25,40,40,1.0,29.0,0.725,True,29.0,0.725
